id,gages,epochs,hidden_dim,enc_num_heads,dec_num_heads,n_days_et,n_days_precip,n_days_temp,n_days_y,n_et,n_swe,architecture,dropout,dropout_concat,enc_dense_dim,end_time,gage,learning_rate,loss,opt,pooling,shuffle_train,start_time,swe_days_relative,test_pred_end_time,test_pred_start_time,tf_board_update_freq,train_end_time,train_start_time,use_masks,val_pred_end_time,val_pred_start_time,y_col,y_seq,dec_dense_dim,dec_embed_dim,dem_kernal,dem_strides,enc_embed_dim,et_kernal,et_strides,precip_kernal,precip_strides,swe_kernal,swe_strides,temp_kernal,temp_strides,cnn_activation,dem_ksize,et_ksize,final_dense_dim,kernal,one_day_pred,strides,swe_ksize,num_training_samples,sample_weight,sample_z_score,rmse_1day,rmse_avg,rmse_total,rrmse_avg,rrmse_total,mape_avg,mape_total,rrmse_1day,mape_1day,rmse_2day,rmse_3day,rmse_4day,rmse_5day,rmse_6day,rmse_7day,rmse_8day,rmse_9day,rmse_10day,rmse_11day,rmse_12day,rmse_13day,rmse_14day,rrmse_2day,rrmse_3day,rrmse_4day,rrmse_5day,rrmse_6day,rrmse_7day,rrmse_8day,rrmse_9day,rrmse_10day,rrmse_11day,rrmse_12day,rrmse_13day,rrmse_14day,mape_2day,mape_3day,mape_4day,mape_5day,mape_6day,mape_7day,mape_8day,mape_9day,mape_10day,mape_11day,mape_12day,mape_13day,mape_14day
b0cbe070-adfe-4bd3-b81d-51656ad95ba8,['11402000'],5,16,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 05:29:01,11402000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 05:16:06,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 05:28:55,2022-11-28 05:28:36,100,2022-11-28 05:28:19,2022-11-28 05:16:08,True,2022-11-28 05:28:36,2022-11-28 05:28:19,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.330555933542598,8.330555933542598,8.330555933542598,1.1008451604396297,1.1008451604396297,5.880764819605918,5.880764819605918,1.1008451604396297,5.880764819605918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c53eadc8-b9fe-4270-98b9-0cf13707f024,"['11402000', '11189500']",2,24,4,4,8,1,7,14,1,4,,0.5,,48,2022-11-23 21:06:09,,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,,True,2022-11-23 20:38:29,"[7, 14, 21, 28]",2022-11-23 21:06:02,2022-11-23 21:05:02,100,2022-11-23 21:04:03,2022-11-23 20:38:32,True,2022-11-23 21:05:02,2022-11-23 21:04:03,m3,,48,24,"(5, 5)","(1, 1)",24,"(4, 4)","(1, 1)","(2, 2)","(1, 1)","(5, 5)","(1, 1)","(2, 2)","(1, 1)",,,,,,,,,,,,3.5805968817569536,3.9022859289582925,3.904781491185464,1.1036137682062457,1.1015881359739195,4.3896110986272445,4.389611098627245,1.103896749559701,7.0029170675952495,3.7189323668916776,3.7872642022452365,3.850891968302508,3.9149208545191656,3.8310722105179393,3.885932748641886,4.000040988339588,3.8568670038985453,4.044603848962051,4.0503051229517055,4.01035215552625,3.999494444248447,4.100728208614141,1.1211452185850725,1.12607579317841,1.127235240526545,1.1072640780175385,1.1369330482513074,1.1209460382393108,1.0900058691609573,1.1196679100278741,1.0536202887508999,1.0760086893284686,1.0946785401056665,1.1115610368306106,1.061554254325078,5.969966160476005,5.164819712324631,4.143040498484019,4.886198815691834,2.9254136472676904,2.678379029134884,4.111655275804208,3.6175104258521444,5.045178750834294,4.095485907044711,4.9212806998642185,3.8633769828877593,3.029332407519776
618c426f-8eca-465f-9bf2-f5c97f78dcfa,['11402000'],5,16,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 06:59:24,11266500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 06:46:29,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 06:59:19,2022-11-28 06:58:57,100,2022-11-28 06:58:40,2022-11-28 06:46:31,True,2022-11-28 06:58:57,2022-11-28 06:58:40,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,7.884366119024814,7.884366119024814,7.884366119024814,1.1059977005543653,1.1059977005543653,6.149537301282397,6.149537301282397,1.1059977005543653,6.149537301282397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbbc45e4-d1bb-4620-80fe-871794ec9aa4,['11402000'],5,16,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 19:38:28,11185500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 19:15:00,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 19:38:20,2022-11-28 19:37:38,100,2022-11-28 19:37:03,2022-11-28 19:15:04,True,2022-11-28 19:37:38,2022-11-28 19:37:03,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.173774032611602,8.173774032611602,8.173774032611602,1.1069374980486748,1.1069374980486748,5.502225704614031,5.502225704614031,1.1069374980486748,5.502225704614031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287416c8-2bd8-4364-9bb1-18cdaea76a66,"['11402000', '11189500']",2,24,4,4,8,1,7,14,1,8,,0.5,,48,2022-11-23 22:15:54,,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,,True,2022-11-23 21:45:24,"[7, 14, 21, 28, 35, 42, 49, 56]",2022-11-23 22:15:47,2022-11-23 22:14:39,100,2022-11-23 22:13:26,2022-11-23 21:45:27,True,2022-11-23 22:14:39,2022-11-23 22:13:26,m3,,48,24,"(5, 5)","(1, 1)",24,"(4, 4)","(1, 1)","(2, 2)","(1, 1)","(5, 5)","(1, 1)","(2, 2)","(1, 1)",,,,,,,,,,,,3.673702841532221,3.9249124813679503,3.926409184694775,1.1118422229620017,1.1112162234117147,1.7639142761493452,1.7639142761493452,1.056279195337347,1.5188819777230738,3.7653092041660723,3.793963610722926,3.9724450293874694,3.9439849465053047,3.964885493461012,3.975823392907444,3.9462155157750405,3.9785343181754724,3.9238724412768695,3.8761386345607427,4.040247441312911,4.006586617295173,4.087065252072652,1.1440136343835243,1.1360708337955474,1.1326753978695436,1.0992730240297037,1.1111875221330285,1.1198313257786296,1.1023077780284285,1.1150482319173665,1.1248832358413912,1.130103769525439,1.0816335804443995,1.1085096223283606,1.103973970055316,1.5310349645331935,1.4887596982544542,2.1098993555830985,1.6606607105219233,1.7698002300687397,1.8115336164488265,1.8353499069916177,2.0103641506114522,1.7630090770467797,1.6805939002984678,2.0218164005079178,1.6460057468051965,1.8470901306960918
7a191f92-7df4-4e6c-915a-858b7b95e766,['11402000'],5,8,4,,16,14,14,1,2,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 08:32:55,11402000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 08:21:27,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 08:32:49,2022-11-28 08:32:26,100,2022-11-28 08:32:06,2022-11-28 08:21:29,True,2022-11-28 08:32:26,2022-11-28 08:32:06,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.601386929124935,8.601386929124935,8.601386929124935,1.112340253680298,1.112340253680298,5.224822261898921,5.224822261898921,1.112340253680298,5.224822261898921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4df4a686-40fc-49ca-88fb-b0b71eb32583,['11402000'],5,16,8,,32,28,28,1,4,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 12:58:01,11318500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 12:40:31,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 12:57:55,2022-11-28 12:57:32,100,2022-11-28 12:57:09,2022-11-28 12:40:33,True,2022-11-28 12:57:32,2022-11-28 12:57:09,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,7.6393600419124,7.6393600419124,7.6393600419124,1.116151829632416,1.116151829632416,5.4646221688386865,5.4646221688386865,1.116151829632416,5.4646221688386865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c3a79e1-5b5e-447e-b3f7-0e6126cc2d1d,['11402000'],5,16,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 08:59:07,11402000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 08:45:05,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 08:59:01,2022-11-28 08:58:40,100,2022-11-28 08:58:17,2022-11-28 08:45:08,True,2022-11-28 08:58:40,2022-11-28 08:58:17,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.358580888263868,8.358580888263868,8.358580888263868,1.118256131853665,1.118256131853665,5.183100740319547,5.183100740319547,1.118256131853665,5.183100740319547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bba0e42-ee06-4619-88fa-6780d51de7e5,['11402000'],5,8,4,,32,28,28,1,4,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 06:34:26,11266500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 06:19:38,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 06:34:20,2022-11-28 06:33:51,100,2022-11-28 06:33:30,2022-11-28 06:19:40,True,2022-11-28 06:33:51,2022-11-28 06:33:30,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,7.848496262619438,7.848496262619438,7.848496262619438,1.1188141528533955,1.1188141528533955,5.170826026452758,5.170826026452758,1.1188141528533955,5.170826026452758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8804858-d98a-4207-8f0f-ef9707f1c7cd,['11318500'],2,16,2,2,8,7,7,14,1,12,,0.5,,32,2022-11-22 23:36:32,,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,,True,2022-11-22 23:30:41,"range(7, 85, 7)",,,100,2022-11-22 23:35:57,2022-11-22 23:30:41,True,2022-11-22 23:36:24,2022-11-22 23:35:57,m3,,32,16,"(5, 5)","(1, 1)",16,"(4, 4)","(1, 1)","(2, 2)","(1, 1)","(5, 5)","(1, 1)","(2, 2)","(1, 1)",,,,,,,,,1742,,,1.3281291670234836,1.4409504706143372,1.4428100077626274,1.1296551731936992,1.1195176621127925,6.473014307931664,6.473014307931665,1.1272627906326773,4.659717556074172,1.3719568393129091,1.43023834465626,1.4621041246125615,1.4075979388747712,1.438320310104746,1.3174138081892655,1.46720005167685,1.4845098995538981,1.4692026566397354,1.483295187534913,1.4961499471169883,1.6164523544255551,1.4007359588787873,1.1775825494108356,1.2214494100628426,1.1325436749959472,1.1625533157318868,1.1257779615388537,1.2787427686934731,1.14995982231298,1.08925606003581,1.0829275874502209,1.0480425320056836,1.08850538293888,1.0250623210463714,1.1055062478553237,7.621140386683061,5.01324145484855,5.410479589750873,11.321318767567869,6.842245037383496,3.2429139915173306,12.118032478419325,5.29547791844766,5.6706954565942755,4.706487062332347,4.814103566685033,8.88429852090079,5.022048523838526
9f165315-77c2-488b-ab16-7d98cd161987,['11402000'],20,16,8,,32,28,28,1,4,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-29 02:33:08,11402000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-29 01:31:23,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-29 02:33:01,2022-11-29 02:32:30,100,2022-11-29 02:32:02,2022-11-29 01:31:25,True,2022-11-29 02:32:30,2022-11-29 02:32:02,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.797980404517086,8.797980404517086,8.797980404517086,1.1210428398290002,1.1210428398290002,3.790543586292166,3.790543586292166,1.1210428398290002,3.790543586292166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49c9dcdf-7555-4303-b723-e9360003b796,['11402000'],5,16,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 14:20:07,11202710,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 14:06:40,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 14:20:00,2022-11-28 14:19:38,100,2022-11-28 14:19:12,2022-11-28 14:06:43,True,2022-11-28 14:19:38,2022-11-28 14:19:12,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,7.980854965909936,7.980854965909936,7.980854965909936,1.122429097503694,1.122429097503694,5.385126419846828,5.385126419846828,1.122429097503694,5.385126419846828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b994858-f6fc-4b10-9cca-7f510cba5416,['11402000'],5,8,4,,16,14,14,1,2,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 06:46:29,11266500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 06:34:26,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 06:46:23,2022-11-28 06:46:05,100,2022-11-28 06:45:39,2022-11-28 06:34:28,True,2022-11-28 06:46:05,2022-11-28 06:45:39,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.104479984203088,8.104479984203088,8.104479984203088,1.123531439780586,1.123531439780586,5.272592972008602,5.272592972008602,1.123531439780586,5.272592972008602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e983c9a3-b3e7-47a4-a9e6-0d3b99978824,['11402000'],5,16,8,,8,1,21,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 06:09:08,11402000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 05:57:34,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 06:09:02,2022-11-28 06:08:42,100,2022-11-28 06:08:24,2022-11-28 05:57:36,True,2022-11-28 06:08:42,2022-11-28 06:08:24,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,7.882770415405144,7.882770415405144,7.882770415405144,1.1251588079068084,1.1251588079068084,5.276457577269242,5.276457577269242,1.1251588079068084,5.276457577269242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
088d185b-80dc-4e66-8e43-de27aeb14a48,['11402000'],5,16,2,2,8,7,7,14,1,12,SpaceTimeTransformerArchitecture,0.5,,32,2022-11-29 03:41:12,,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,avg,True,2022-11-29 03:26:01,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-29 03:41:04,2022-11-29 03:40:44,100,2022-11-29 03:40:25,2022-11-29 03:26:04,True,2022-11-29 03:40:44,2022-11-29 03:40:25,m3,True,32,16,"(5, 5)","(1, 1)",16,"(4, 4)","(1, 1)","(2, 2)","(1, 1)","(5, 5)","(1, 1)","(2, 2)","(1, 1)",,,,,,,,,,,,7.318928164757391,7.542108621905949,7.544116900413796,1.1295174049424819,1.12916253616489,6.946956148118019,6.946956148118019,1.1022104734026092,6.929880188221842,7.358253114140841,7.354547229590732,7.312696460807937,7.335159714879682,7.449467349494985,7.704666910542324,7.609155250171512,7.5632852685681975,7.765784112657915,7.70247357035437,7.616613365322541,7.787010318091234,7.711479877303635,1.0943359262487253,1.1206873634825958,1.1566071292646123,1.152440879876459,1.133414851566968,1.1287300656992676,1.0963353330450807,1.130641787448653,1.1195967808307699,1.1514690328963388,1.1377060283744171,1.1518402455927352,1.1372277714655143,6.961936589614323,6.876622732918572,6.710077326679766,6.838044102813687,7.01192621375685,7.28518451086618,7.178713848821913,6.806336161422993,7.180131021520135,6.87230015016102,6.666147405613047,6.961267489131514,6.978818332110423
27781f11-c09e-4469-b1c5-6052575bc967,['11402000'],5,16,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 16:39:11,11208000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 16:19:32,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 16:39:03,2022-11-28 16:38:38,100,2022-11-28 16:38:14,2022-11-28 16:19:36,True,2022-11-28 16:38:38,2022-11-28 16:38:14,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.023673732880008,8.023673732880008,8.023673732880008,1.138650861500662,1.138650861500662,5.001831340513306,5.001831340513306,1.138650861500662,5.001831340513306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0d71ae8-5abf-48c4-9432-6f8536cf38c2,['11402000'],5,16,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 16:50:53,11208000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 16:39:11,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 16:50:46,2022-11-28 16:50:23,100,2022-11-28 16:49:58,2022-11-28 16:39:14,True,2022-11-28 16:50:23,2022-11-28 16:49:58,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,7.807213431576679,7.807213431576679,7.807213431576679,1.1388261294803708,1.1388261294803708,4.850571556721296,4.850571556721296,1.1388261294803708,4.850571556721296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d30d5e9f-7ece-4115-b9f2-da6cff35f52b,"['11402000', '11189500']",2,24,4,4,8,7,7,14,1,12,GAPTrans,0.5,,48,2022-11-25 04:04:24,,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,max,True,2022-11-25 03:19:17,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-25 04:04:16,2022-11-25 04:02:46,100,2022-11-25 04:01:09,2022-11-25 03:19:20,True,2022-11-25 04:02:46,2022-11-25 04:01:09,m3,,48,24,"(5, 5)","(1, 1)",24,"(4, 4)","(1, 1)","(2, 2)","(1, 1)","(5, 5)","(1, 1)","(2, 2)","(1, 1)",,,,,,,,,,,,4.335768044350325,4.53273296268929,4.533734981380743,1.142280038347756,1.1412775412801275,5.968286216131673,5.968286216131675,1.0481867543794752,5.685411558345057,4.523565130930429,4.542997233256867,4.514057506677876,4.415503826009675,4.503425847115248,4.4842624507476625,4.5704783791486,4.664623645842462,4.461763610071922,4.5824445598527745,4.735501077825097,4.532318669736299,4.591551496084841,1.10039748215008,1.1341474837948176,1.1643070946865395,1.1596573604301579,1.1350114161213056,1.14606536173025,1.162052494143749,1.1383009681057357,1.1574098639576422,1.1372449666092488,1.1413318971953412,1.1585499181599257,1.2092574754043142,5.785321898651728,5.4902886405777265,6.051352928675192,4.968719717532083,4.85773590899524,5.705263319955131,5.681980143855921,5.631387680656406,8.076592417077169,6.207192485212294,6.8422635568763255,5.863900869185928,6.708595900247248
274430f8-e8b3-4d2a-8aa1-94b0ee3c0f61,['11402000'],5,16,8,,8,1,21,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 17:49:07,11208000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 17:27:43,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 17:49:00,2022-11-28 17:48:22,100,2022-11-28 17:47:44,2022-11-28 17:27:47,True,2022-11-28 17:48:22,2022-11-28 17:47:44,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,7.546038994575688,7.546038994575688,7.546038994575688,1.1416289733720106,1.1416289733720106,5.683823501036172,5.683823501036172,1.1416289733720106,5.683823501036172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7aab36cd-d56f-4830-a606-2b2889323319,['11402000'],5,32,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 09:28:33,11402000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 09:13:59,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 09:28:27,2022-11-28 09:28:04,100,2022-11-28 09:27:44,2022-11-28 09:14:01,True,2022-11-28 09:28:04,2022-11-28 09:27:44,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,7.102570387226292,7.102570387226292,7.102570387226292,1.151107844386033,1.151107844386033,4.992690509939503,4.992690509939503,1.151107844386033,4.992690509939503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7eebf86-7e48-40ca-8d30-9e883ac1e5ed,['11402000'],5,16,8,,32,28,28,1,4,12,SpaceTimeTransformerArchitecture,0.5,True,48,2022-11-28 20:09:19,11185500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 19:38:28,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 20:09:13,2022-11-28 20:08:14,100,2022-11-28 20:07:13,2022-11-28 19:38:31,True,2022-11-28 20:08:14,2022-11-28 20:07:13,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,7.238163965534437,7.238163965534437,7.238163965534437,1.1548466271319588,1.1548466271319588,5.165470181398526,5.165470181398526,1.1548466271319588,5.165470181398526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e12892c-4649-4e37-a4d5-307fc642e91b,['11402000'],5,64,16,16,8,1,21,14,1,12,SpaceTimeTransformerArchitecture,0.5,,48,2022-11-29 03:05:01,,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,avg,True,2022-11-29 02:54:48,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-29 03:04:49,2022-11-29 03:04:32,100,2022-11-29 03:04:10,2022-11-29 02:54:50,True,2022-11-29 03:04:32,2022-11-29 03:04:10,m3,True,48,64,,,64,,,,,,,,,relu,,,,"(2, 2)",,"(1, 1)",,,,,7.752070922184728,7.478447793171483,7.480864420371827,1.157263612617569,1.154888811973935,6.5958496986947965,6.595849698694798,1.105536194813475,6.987681840713921,7.790868164812308,7.280911338340167,7.384939436647826,7.4446586486562625,7.725859643013717,7.436776220620563,7.234714004440332,7.555464842461631,7.655662820357849,7.387500834134003,7.149132774924847,7.507672991142136,7.3920364626644135,1.1097744094132345,1.1459848296909414,1.1736903845453701,1.1535392729242373,1.1259831792200274,1.155172335147803,1.154458570333095,1.1596040516064594,1.1351154934708994,1.1923448982224214,1.2074257823079808,1.1994436682711982,1.1836175066788228,7.298180733026547,6.576273734004557,6.468954290054128,6.658249153782986,7.217167930184091,6.682528205722269,6.325387798691315,6.495806348217665,7.117707749386834,6.320786463928093,5.822968593818206,6.168118465678737,6.202084474517822
c2cc1bf5-59f3-4384-b839-0ba83e7b4e94,['11402000'],5,8,4,,8,1,21,1,1,12,SpaceTimeTransformerArchitecture,0.5,True,24,2022-11-28 09:57:45,11402000,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 09:43:29,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 09:57:39,2022-11-28 09:57:17,100,2022-11-28 09:56:54,2022-11-28 09:43:31,True,2022-11-28 09:57:17,2022-11-28 09:56:54,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.402278930440298,8.402278930440298,8.402278930440298,1.1558701956176938,1.1558701956176938,4.774868281782076,4.774868281782076,1.1558701956176938,4.774868281782076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d75c9ed7-4736-4c91-8ad0-6aea91a72d7e,['11402000'],5,32,4,,8,7,7,1,1,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 20:59:57,11185500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 20:09:19,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 20:59:51,2022-11-28 20:59:05,100,2022-11-28 20:58:17,2022-11-28 20:09:22,True,2022-11-28 20:59:05,2022-11-28 20:58:17,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,8.105901599021722,8.105901599021722,8.105901599021722,1.16395937329912,1.16395937329912,4.81328230636502,4.81328230636502,1.16395937329912,4.81328230636502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a642d3b9-ad59-48d7-bb94-2f42a32d4d3e,['11402000'],5,8,4,,16,14,14,1,2,12,SpaceTimeTransformerArchitecture,0.5,False,24,2022-11-28 10:23:20,11189500,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-28 10:10:14,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-28 10:23:14,2022-11-28 10:22:52,100,2022-11-28 10:22:33,2022-11-28 10:10:16,True,2022-11-28 10:22:52,2022-11-28 10:22:33,m3,False,,,,,,,,,,,,,,,,,,,,,,,,,7.412386736694767,7.412386736694767,7.412386736694767,1.1658703294641846,1.1658703294641846,4.930192201639869,4.930192201639869,1.1658703294641846,4.930192201639869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18892d5a-12f5-45cd-8eaf-9ca194bf9970,['11402000'],5,16,4,,8,7,7,14,1,12,ImgSizeCNNArchitecture,0.5,,32,2022-11-29 04:18:34,,0.0001,mean_squared_error,<class 'keras.optimizers.optimizer_experimental.adam.Adam'>,flatten,True,2022-11-29 04:08:04,"[7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84]",2022-11-29 04:18:30,2022-11-29 04:18:11,100,2022-11-29 04:17:53,2022-11-29 04:08:06,True,2022-11-29 04:18:11,2022-11-29 04:17:53,m3,True,,,,,,,,,,,,,,,,,,,,,,,,,7.354424971475317,7.354136223257389,7.355962451776279,1.1677995486113957,1.1668683077778026,6.3193545342083635,6.3193545342083635,1.133961430442792,6.730927334361902,6.959357539664199,7.268878806906378,7.25488216597139,7.594837398989782,7.1624205558573255,7.483910434301229,7.261750088323194,7.474520965330555,7.506691447038416,7.522027780730694,7.32383006001619,7.475234352466314,7.31514055853245,1.2006758578212526,1.1531135077228927,1.1919911470164966,1.1437552021313697,1.1579643248987321,1.1591084991874896,1.1233267250593288,1.1633132071530425,1.1605936237320669,1.1953122894870822,1.1951287823659436,1.1903392090579543,1.1806098744830995,5.627972545805452,6.41326177890256,5.995231367452601,6.798579019883764,6.258543956423218,6.580349010400378,6.552066214192957,6.1683679406488805,6.488468181289853,6.225552933081689,6.052495738361769,6.277795691378161,6.301351766733902
