filepath,filename_ext,filename_prefix,subdir,crs,scale,satellite,band,date_str,date,pixel_sum,pixel_mean,pixel_min,pixel_max,gage
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_02_02.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_02_02,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_02_02,2015-02-02,246587.0,59.967655,40.0,105.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_02_10.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_02_10,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_02_10,2015-02-10,254954.0,51.66241,32.0,201.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_02_18.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_02_18,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_02_18,2015-02-18,334120.0,63.65403,36.0,167.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_02_26.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_02_26,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_02_26,2015-02-26,337830.0,87.06959,33.0,129.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_03_06.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_03_06,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_03_06,2015-03-06,290531.0,54.53933,32.0,149.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_03_14.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_03_14,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_03_14,2015-03-14,383672.0,72.610146,53.0,145.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_03_22.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_03_22,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_03_22,2015-03-22,598821.0,90.42902,57.0,160.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_03_30.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_03_30,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_03_30,2015-03-30,474599.0,70.62485,46.0,194.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_04_07.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_04_07,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_04_07,2015-04-07,436474.0,75.31907,48.0,121.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_04_15.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_04_15,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_04_15,2015-04-15,440832.0,63.265213,40.0,167.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_04_23.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_04_23,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_04_23,2015-04-23,717874.0,106.24152,65.0,276.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_05_01.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_05_01,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_05_01,2015-05-01,687133.0,89.37734,55.0,215.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_05_09.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_05_09,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_05_09,2015-05-09,532305.0,129.86217,76.0,212.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_05_17.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_05_17,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_05_17,2015-05-17,489510.0,166.78365,103.0,228.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_05_25.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_05_25,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_05_25,2015-05-25,732507.0,96.36982,42.0,288.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_06_02.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_06_02,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_06_02,2015-06-02,794960.0,100.43714,50.0,331.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_06_10.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_06_10,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_06_10,2015-06-10,755838.0,93.98632,42.0,319.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_06_18.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_06_18,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_06_18,2015-06-18,542837.0,67.693855,3.0,361.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_06_26.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_06_26,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_06_26,2015-06-26,460015.0,63.310623,20.0,327.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_07_04.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_07_04,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_07_04,2015-07-04,795725.0,107.31288,53.0,390.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_07_12.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_07_12,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_07_12,2015-07-12,698681.0,85.928055,23.0,380.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_07_20.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_07_20,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_07_20,2015-07-20,653919.0,81.07104,27.0,333.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_07_28.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_07_28,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_07_28,2015-07-28,565607.0,69.44224,13.0,298.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_08_05.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_08_05,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_08_05,2015-08-05,559664.0,68.58627,15.0,289.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_08_13.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_08_13,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_08_13,2015-08-13,452763.0,55.000366,2.0,313.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_08_21.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_08_21,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_08_21,2015-08-21,462211.0,56.95761,2.0,244.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_08_29.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_08_29,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_08_29,2015-08-29,523141.0,63.52653,15.0,278.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_09_06.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_09_06,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_09_06,2015-09-06,352250.0,44.27476,6.0,207.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_09_14.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_09_14,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_09_14,2015-09-14,595169.0,74.0905,39.0,210.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_09_22.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_09_22,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_09_22,2015-09-22,315023.0,38.58212,5.0,156.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_09_30.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_09_30,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_09_30,2015-09-30,593225.0,76.161896,52.0,171.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_10_08.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_10_08,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_10_08,2015-10-08,384894.0,48.67147,12.0,159.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_10_16.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_10_16,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_10_16,2015-10-16,513876.0,77.91903,41.0,150.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_10_24.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_10_24,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_10_24,2015-10-24,258539.0,42.279476,28.0,104.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_11_01.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_11_01,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_11_01,2015-11-01,415282.0,61.02601,33.0,91.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_11_09.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_11_09,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_11_09,2015-11-09,186809.0,50.61203,30.0,70.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_11_17.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_11_17,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_11_17,2015-11-17,246883.0,65.95859,43.0,95.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_11_25.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_11_25,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_11_25,2015-11-25,206665.0,60.62335,23.0,89.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_12_03.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_12_03,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_12_03,2015-12-03,250253.0,58.896915,31.0,80.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_12_11.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_12_11,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_12_11,2015-12-11,169326.0,66.76893,26.0,96.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_12_19.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_12_19,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_12_19,2015-12-19,64676.0,39.53301,20.0,54.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_12_27.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2015_12_27,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2015_12_27,2015-12-27,133784.0,41.012875,18.0,57.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_01_01.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_01_01,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_01_01,2016-01-01,83908.0,59.50922,26.0,81.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_01_09.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_01_09,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_01_09,2016-01-09,141452.0,78.49722,40.0,107.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_01_17.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_01_17,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_01_17,2016-01-17,74315.0,74.166664,46.0,96.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_01_25.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_01_25,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_01_25,2016-01-25,100609.0,58.391758,29.0,79.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_02_02.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_02_02,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_02_02,2016-02-02,288213.0,86.16233,43.0,122.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_02_10.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_02_10,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_02_10,2016-02-10,103970.0,37.71128,28.0,107.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_02_18.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_02_18,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_02_18,2016-02-18,224111.0,81.287994,44.0,121.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_02_26.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_02_26,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_02_26,2016-02-26,196764.0,86.413704,57.0,125.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_03_05.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_03_05,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_03_05,2016-03-05,84793.0,116.63411,80.0,165.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_03_13.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_03_13,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_03_13,2016-03-13,170649.0,105.730484,59.0,156.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_03_21.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_03_21,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_03_21,2016-03-21,355978.0,133.37505,80.0,185.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_03_29.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_03_29,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_03_29,2016-03-29,366378.0,122.94564,77.0,198.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_04_06.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_04_06,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_04_06,2016-04-06,233653.0,137.03989,86.0,213.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_04_14.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_04_14,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_04_14,2016-04-14,274867.0,78.57833,51.0,205.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_04_22.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_04_22,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_04_22,2016-04-22,183636.0,147.4988,81.0,198.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_04_30.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_04_30,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_04_30,2016-04-30,425058.0,135.7579,84.0,181.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_05_08.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_05_08,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_05_08,2016-05-08,644836.0,131.09087,75.0,243.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_05_16.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_05_16,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_05_16,2016-05-16,660926.0,139.11302,85.0,233.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_05_24.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_05_24,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_05_24,2016-05-24,737261.0,145.61742,98.0,240.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_06_01.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_06_01,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_06_01,2016-06-01,492346.0,70.57712,8.0,309.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_06_09.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_06_09,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_06_09,2016-06-09,688987.0,100.86181,61.0,235.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_06_17.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_06_17,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_06_17,2016-06-17,648219.0,82.56515,18.0,385.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_06_25.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_06_25,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_06_25,2016-06-25,535427.0,66.60368,2.0,318.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_07_03.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_07_03,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_07_03,2016-07-03,604753.0,74.030235,7.0,340.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_07_11.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_07_11,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_07_11,2016-07-11,544394.0,66.27636,3.0,384.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_07_19.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_07_19,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_07_19,2016-07-19,487426.0,59.196747,2.0,330.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_07_27.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_07_27,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_07_27,2016-07-27,424606.0,51.342926,1.0,294.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_08_04.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_08_04,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_08_04,2016-08-04,502526.0,60.81641,2.0,401.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_08_12.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_08_12,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_08_12,2016-08-12,389607.0,47.15079,1.0,328.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_08_20.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_08_20,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_08_20,2016-08-20,430245.0,52.16988,7.0,236.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_08_28.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_08_28,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_08_28,2016-08-28,466734.0,56.443825,8.0,253.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_09_05.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_09_05,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_09_05,2016-09-05,396074.0,47.835026,6.0,229.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_09_13.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_09_13,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_09_13,2016-09-13,402031.0,49.529507,18.0,180.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_09_21.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_09_21,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_09_21,2016-09-21,405397.0,50.23507,23.0,149.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_09_29.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_09_29,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_09_29,2016-09-29,401110.0,49.089462,32.0,151.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_10_07.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_10_07,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_10_07,2016-10-07,243559.0,32.379555,6.0,150.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_10_15.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_10_15,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_10_15,2016-10-15,449847.0,68.584694,42.0,128.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_10_23.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_10_23,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_10_23,2016-10-23,460153.0,78.41735,56.0,112.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_10_31.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_10_31,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_10_31,2016-10-31,326013.0,58.092125,35.0,102.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_11_08.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_11_08,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_11_08,2016-11-08,301593.0,44.839874,28.0,133.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_11_16.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_11_16,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_11_16,2016-11-16,312207.0,58.862556,32.0,88.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_11_24.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_11_24,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_11_24,2016-11-24,222212.0,62.24426,32.0,95.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_12_02.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_12_02,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_12_02,2016-12-02,249387.0,62.675797,24.0,91.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_12_10.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_12_10,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_12_10,2016-12-10,125162.0,58.596443,33.0,86.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_12_18.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_12_18,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_12_18,2016-12-18,183005.0,44.41869,24.0,67.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_12_26.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2016_12_26,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2016_12_26,2016-12-26,177591.0,46.59958,21.0,64.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_01_01.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_01_01,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_01_01,2017-01-01,99996.0,45.76476,24.0,68.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_01_09.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_01_09,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_01_09,2017-01-09,148171.0,49.456276,21.0,76.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_01_17.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_01_17,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_01_17,2017-01-17,60803.0,51.052055,28.0,69.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_01_25.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_01_25,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_01_25,2017-01-25,148666.0,52.98147,33.0,70.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_02_02.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_02_02,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_02_02,2017-02-02,10680.0,72.65306,44.0,92.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_02_10.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_02_10,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_02_10,2017-02-10,125099.0,75.77165,41.0,110.0,11266500
